subject_id,session,condition,segment_id,segment_file,n_samples,n_channels
202521,Session01,camsise,5,outputs\cleaned_segments\202521_Session01_camsise.npz,1024,32
202521,Session01,camsise,6,outputs\cleaned_segments\202521_Session01_camsise.npz,1024,32
202521,Session01,camsise,7,outputs\cleaned_segments\202521_Session01_camsise.npz,1024,32
202521,Session01,camsise,8,outputs\cleaned_segments\202521_Session01_camsise.npz,1024,32
202521,Session01,camsise,9,outputs\cleaned_segments\202521_Session01_camsise.npz,1024,32
202521,Session01,camsise,10,outputs\cleaned_segments\202521_Session01_camsise.npz,1024,32
202522,Session01,karton,0,outputs\cleaned_segments\202522_Session01_karton.npz,1024,32
202522,Session01,karton,1,outputs\cleaned_segments\202522_Session01_karton.npz,1024,32
202522,Session01,karton,2,outputs\cleaned_segments\202522_Session01_karton.npz,1024,32
202522,Session01,karton,3,outputs\cleaned_segments\202522_Session01_karton.npz,1024,32
202522,Session01,karton,4,outputs\cleaned_segments\202522_Session01_karton.npz,1024,32
202522,Session01,karton,5,outputs\cleaned_segments\202522_Session01_karton.npz,1024,32
202522,Session01,karton,6,outputs\cleaned_segments\202522_Session01_karton.npz,1024,32
202522,Session01,karton,7,outputs\cleaned_segments\202522_Session01_karton.npz,1024,32
202522,Session01,karton,8,outputs\cleaned_segments\202522_Session01_karton.npz,1024,32
202522,Session01,karton,9,outputs\cleaned_segments\202522_Session01_karton.npz,1024,32
202522,Session01,karton,10,outputs\cleaned_segments\202522_Session01_karton.npz,1024,32
202522,Session01,camsise,0,outputs\cleaned_segments\202522_Session01_camsise.npz,1024,32
202522,Session01,camsise,1,outputs\cleaned_segments\202522_Session01_camsise.npz,1024,32
202522,Session01,camsise,2,outputs\cleaned_segments\202522_Session01_camsise.npz,1024,32
202522,Session01,camsise,3,outputs\cleaned_segments\202522_Session01_camsise.npz,1024,32
202522,Session01,camsise,4,outputs\cleaned_segments\202522_Session01_camsise.npz,1024,32
202522,Session01,camsise,5,outputs\cleaned_segments\202522_Session01_camsise.npz,1024,32
202522,Session01,camsise,6,outputs\cleaned_segments\202522_Session01_camsise.npz,1024,32
202522,Session01,camsise,7,outputs\cleaned_segments\202522_Session01_camsise.npz,1024,32
202522,Session01,camsise,8,outputs\cleaned_segments\202522_Session01_camsise.npz,1024,32
202522,Session01,camsise,9,outputs\cleaned_segments\202522_Session01_camsise.npz,1024,32
202522,Session01,camsise,10,outputs\cleaned_segments\202522_Session01_camsise.npz,1024,32
202523,Session01,karton,0,outputs\cleaned_segments\202523_Session01_karton.npz,1024,32
202523,Session01,karton,1,outputs\cleaned_segments\202523_Session01_karton.npz,1024,32
202523,Session01,karton,2,outputs\cleaned_segments\202523_Session01_karton.npz,1024,32
202523,Session01,karton,3,outputs\cleaned_segments\202523_Session01_karton.npz,1024,32
202523,Session01,karton,4,outputs\cleaned_segments\202523_Session01_karton.npz,1024,32
202523,Session01,karton,5,outputs\cleaned_segments\202523_Session01_karton.npz,1024,32
202523,Session01,karton,6,outputs\cleaned_segments\202523_Session01_karton.npz,1024,32
202523,Session01,karton,7,outputs\cleaned_segments\202523_Session01_karton.npz,1024,32
202523,Session01,karton,8,outputs\cleaned_segments\202523_Session01_karton.npz,1024,32
202523,Session01,karton,9,outputs\cleaned_segments\202523_Session01_karton.npz,1024,32
202523,Session01,karton,10,outputs\cleaned_segments\202523_Session01_karton.npz,1024,32
202523,Session01,camsise,0,outputs\cleaned_segments\202523_Session01_camsise.npz,1024,32
202523,Session01,camsise,1,outputs\cleaned_segments\202523_Session01_camsise.npz,1024,32
202523,Session01,camsise,2,outputs\cleaned_segments\202523_Session01_camsise.npz,1024,32
202523,Session01,camsise,3,outputs\cleaned_segments\202523_Session01_camsise.npz,1024,32
202523,Session01,camsise,4,outputs\cleaned_segments\202523_Session01_camsise.npz,1024,32
202523,Session01,camsise,5,outputs\cleaned_segments\202523_Session01_camsise.npz,1024,32
202523,Session01,camsise,6,outputs\cleaned_segments\202523_Session01_camsise.npz,1024,32
202523,Session01,camsise,7,outputs\cleaned_segments\202523_Session01_camsise.npz,1024,32
202523,Session01,camsise,8,outputs\cleaned_segments\202523_Session01_camsise.npz,1024,32
202523,Session01,camsise,9,outputs\cleaned_segments\202523_Session01_camsise.npz,1024,32
202523,Session01,camsise,10,outputs\cleaned_segments\202523_Session01_camsise.npz,1024,32
202524,Session01,karton,0,outputs\cleaned_segments\202524_Session01_karton.npz,1024,32
202524,Session01,karton,1,outputs\cleaned_segments\202524_Session01_karton.npz,1024,32
202524,Session01,karton,2,outputs\cleaned_segments\202524_Session01_karton.npz,1024,32
202524,Session01,karton,3,outputs\cleaned_segments\202524_Session01_karton.npz,1024,32
202524,Session01,karton,4,outputs\cleaned_segments\202524_Session01_karton.npz,1024,32
202524,Session01,karton,5,outputs\cleaned_segments\202524_Session01_karton.npz,1024,32
202524,Session01,karton,6,outputs\cleaned_segments\202524_Session01_karton.npz,1024,32
202524,Session01,karton,7,outputs\cleaned_segments\202524_Session01_karton.npz,1024,32
202524,Session01,karton,8,outputs\cleaned_segments\202524_Session01_karton.npz,1024,32
202524,Session01,karton,9,outputs\cleaned_segments\202524_Session01_karton.npz,1024,32
202524,Session01,karton,10,outputs\cleaned_segments\202524_Session01_karton.npz,1024,32
202524,Session01,camsise,0,outputs\cleaned_segments\202524_Session01_camsise.npz,1024,32
202524,Session01,camsise,1,outputs\cleaned_segments\202524_Session01_camsise.npz,1024,32
202524,Session01,camsise,2,outputs\cleaned_segments\202524_Session01_camsise.npz,1024,32
202524,Session01,camsise,3,outputs\cleaned_segments\202524_Session01_camsise.npz,1024,32
202524,Session01,camsise,4,outputs\cleaned_segments\202524_Session01_camsise.npz,1024,32
202524,Session01,camsise,5,outputs\cleaned_segments\202524_Session01_camsise.npz,1024,32
202524,Session01,camsise,6,outputs\cleaned_segments\202524_Session01_camsise.npz,1024,32
202524,Session01,camsise,7,outputs\cleaned_segments\202524_Session01_camsise.npz,1024,32
202524,Session01,camsise,8,outputs\cleaned_segments\202524_Session01_camsise.npz,1024,32
202524,Session01,camsise,9,outputs\cleaned_segments\202524_Session01_camsise.npz,1024,32
202524,Session01,camsise,10,outputs\cleaned_segments\202524_Session01_camsise.npz,1024,32
202525,Session01,karton,0,outputs\cleaned_segments\202525_Session01_karton.npz,1024,32
202525,Session01,karton,1,outputs\cleaned_segments\202525_Session01_karton.npz,1024,32
202525,Session01,karton,2,outputs\cleaned_segments\202525_Session01_karton.npz,1024,32
202525,Session01,karton,3,outputs\cleaned_segments\202525_Session01_karton.npz,1024,32
202525,Session01,karton,4,outputs\cleaned_segments\202525_Session01_karton.npz,1024,32
202525,Session01,karton,5,outputs\cleaned_segments\202525_Session01_karton.npz,1024,32
202525,Session01,karton,6,outputs\cleaned_segments\202525_Session01_karton.npz,1024,32
202525,Session01,karton,7,outputs\cleaned_segments\202525_Session01_karton.npz,1024,32
202525,Session01,karton,8,outputs\cleaned_segments\202525_Session01_karton.npz,1024,32
202525,Session01,karton,9,outputs\cleaned_segments\202525_Session01_karton.npz,1024,32
202525,Session01,karton,10,outputs\cleaned_segments\202525_Session01_karton.npz,1024,32
202525,Session01,camsise,0,outputs\cleaned_segments\202525_Session01_camsise.npz,1024,32
202525,Session01,camsise,1,outputs\cleaned_segments\202525_Session01_camsise.npz,1024,32
202525,Session01,camsise,2,outputs\cleaned_segments\202525_Session01_camsise.npz,1024,32
202525,Session01,camsise,3,outputs\cleaned_segments\202525_Session01_camsise.npz,1024,32
202525,Session01,camsise,4,outputs\cleaned_segments\202525_Session01_camsise.npz,1024,32
202525,Session01,camsise,5,outputs\cleaned_segments\202525_Session01_camsise.npz,1024,32
202525,Session01,camsise,6,outputs\cleaned_segments\202525_Session01_camsise.npz,1024,32
202525,Session01,camsise,7,outputs\cleaned_segments\202525_Session01_camsise.npz,1024,32
202525,Session01,camsise,8,outputs\cleaned_segments\202525_Session01_camsise.npz,1024,32
202525,Session01,camsise,9,outputs\cleaned_segments\202525_Session01_camsise.npz,1024,32
202525,Session01,camsise,10,outputs\cleaned_segments\202525_Session01_camsise.npz,1024,32
202526,Session01,karton,0,outputs\cleaned_segments\202526_Session01_karton.npz,1024,32
202526,Session01,karton,1,outputs\cleaned_segments\202526_Session01_karton.npz,1024,32
202526,Session01,karton,2,outputs\cleaned_segments\202526_Session01_karton.npz,1024,32
202526,Session01,karton,3,outputs\cleaned_segments\202526_Session01_karton.npz,1024,32
202526,Session01,karton,4,outputs\cleaned_segments\202526_Session01_karton.npz,1024,32
202526,Session01,karton,5,outputs\cleaned_segments\202526_Session01_karton.npz,1024,32
202526,Session01,karton,6,outputs\cleaned_segments\202526_Session01_karton.npz,1024,32
202526,Session01,karton,7,outputs\cleaned_segments\202526_Session01_karton.npz,1024,32
202526,Session01,karton,8,outputs\cleaned_segments\202526_Session01_karton.npz,1024,32
202526,Session01,karton,9,outputs\cleaned_segments\202526_Session01_karton.npz,1024,32
202526,Session01,karton,10,outputs\cleaned_segments\202526_Session01_karton.npz,1024,32
202526,Session01,camsise,0,outputs\cleaned_segments\202526_Session01_camsise.npz,1024,32
202526,Session01,camsise,1,outputs\cleaned_segments\202526_Session01_camsise.npz,1024,32
202526,Session01,camsise,2,outputs\cleaned_segments\202526_Session01_camsise.npz,1024,32
202526,Session01,camsise,3,outputs\cleaned_segments\202526_Session01_camsise.npz,1024,32
202526,Session01,camsise,4,outputs\cleaned_segments\202526_Session01_camsise.npz,1024,32
202526,Session01,camsise,5,outputs\cleaned_segments\202526_Session01_camsise.npz,1024,32
202526,Session01,camsise,6,outputs\cleaned_segments\202526_Session01_camsise.npz,1024,32
202526,Session01,camsise,7,outputs\cleaned_segments\202526_Session01_camsise.npz,1024,32
202526,Session01,camsise,8,outputs\cleaned_segments\202526_Session01_camsise.npz,1024,32
202526,Session01,camsise,9,outputs\cleaned_segments\202526_Session01_camsise.npz,1024,32
202526,Session01,camsise,10,outputs\cleaned_segments\202526_Session01_camsise.npz,1024,32
202527,Session01,karton,0,outputs\cleaned_segments\202527_Session01_karton.npz,1024,32
202527,Session01,karton,1,outputs\cleaned_segments\202527_Session01_karton.npz,1024,32
202527,Session01,karton,2,outputs\cleaned_segments\202527_Session01_karton.npz,1024,32
202527,Session01,karton,3,outputs\cleaned_segments\202527_Session01_karton.npz,1024,32
202527,Session01,karton,4,outputs\cleaned_segments\202527_Session01_karton.npz,1024,32
202527,Session01,karton,5,outputs\cleaned_segments\202527_Session01_karton.npz,1024,32
202527,Session01,karton,6,outputs\cleaned_segments\202527_Session01_karton.npz,1024,32
202527,Session01,karton,7,outputs\cleaned_segments\202527_Session01_karton.npz,1024,32
202527,Session01,karton,8,outputs\cleaned_segments\202527_Session01_karton.npz,1024,32
202527,Session01,karton,9,outputs\cleaned_segments\202527_Session01_karton.npz,1024,32
202527,Session01,karton,10,outputs\cleaned_segments\202527_Session01_karton.npz,1024,32
202527,Session01,camsise,0,outputs\cleaned_segments\202527_Session01_camsise.npz,1024,32
202527,Session01,camsise,1,outputs\cleaned_segments\202527_Session01_camsise.npz,1024,32
202527,Session01,camsise,2,outputs\cleaned_segments\202527_Session01_camsise.npz,1024,32
202527,Session01,camsise,3,outputs\cleaned_segments\202527_Session01_camsise.npz,1024,32
202527,Session01,camsise,4,outputs\cleaned_segments\202527_Session01_camsise.npz,1024,32
202527,Session01,camsise,5,outputs\cleaned_segments\202527_Session01_camsise.npz,1024,32
202527,Session01,camsise,6,outputs\cleaned_segments\202527_Session01_camsise.npz,1024,32
202527,Session01,camsise,7,outputs\cleaned_segments\202527_Session01_camsise.npz,1024,32
202527,Session01,camsise,8,outputs\cleaned_segments\202527_Session01_camsise.npz,1024,32
202527,Session01,camsise,9,outputs\cleaned_segments\202527_Session01_camsise.npz,1024,32
202527,Session01,camsise,10,outputs\cleaned_segments\202527_Session01_camsise.npz,1024,32
202528,Session01,karton,0,outputs\cleaned_segments\202528_Session01_karton.npz,1024,32
202528,Session01,karton,1,outputs\cleaned_segments\202528_Session01_karton.npz,1024,32
202528,Session01,karton,2,outputs\cleaned_segments\202528_Session01_karton.npz,1024,32
202528,Session01,karton,3,outputs\cleaned_segments\202528_Session01_karton.npz,1024,32
202528,Session01,karton,4,outputs\cleaned_segments\202528_Session01_karton.npz,1024,32
202528,Session01,karton,5,outputs\cleaned_segments\202528_Session01_karton.npz,1024,32
202528,Session01,karton,6,outputs\cleaned_segments\202528_Session01_karton.npz,1024,32
202528,Session01,karton,7,outputs\cleaned_segments\202528_Session01_karton.npz,1024,32
202528,Session01,karton,8,outputs\cleaned_segments\202528_Session01_karton.npz,1024,32
202528,Session01,karton,9,outputs\cleaned_segments\202528_Session01_karton.npz,1024,32
202528,Session01,karton,10,outputs\cleaned_segments\202528_Session01_karton.npz,1024,32
202528,Session01,camsise,0,outputs\cleaned_segments\202528_Session01_camsise.npz,1024,32
202528,Session01,camsise,1,outputs\cleaned_segments\202528_Session01_camsise.npz,1024,32
202528,Session01,camsise,2,outputs\cleaned_segments\202528_Session01_camsise.npz,1024,32
202528,Session01,camsise,3,outputs\cleaned_segments\202528_Session01_camsise.npz,1024,32
202528,Session01,camsise,4,outputs\cleaned_segments\202528_Session01_camsise.npz,1024,32
202528,Session01,camsise,5,outputs\cleaned_segments\202528_Session01_camsise.npz,1024,32
202528,Session01,camsise,6,outputs\cleaned_segments\202528_Session01_camsise.npz,1024,32
202528,Session01,camsise,7,outputs\cleaned_segments\202528_Session01_camsise.npz,1024,32
202528,Session01,camsise,8,outputs\cleaned_segments\202528_Session01_camsise.npz,1024,32
202528,Session01,camsise,9,outputs\cleaned_segments\202528_Session01_camsise.npz,1024,32
202528,Session01,camsise,10,outputs\cleaned_segments\202528_Session01_camsise.npz,1024,32
202529,Session01,karton,0,outputs\cleaned_segments\202529_Session01_karton.npz,1024,32
202529,Session01,karton,1,outputs\cleaned_segments\202529_Session01_karton.npz,1024,32
202529,Session01,karton,2,outputs\cleaned_segments\202529_Session01_karton.npz,1024,32
202529,Session01,karton,3,outputs\cleaned_segments\202529_Session01_karton.npz,1024,32
202529,Session01,karton,4,outputs\cleaned_segments\202529_Session01_karton.npz,1024,32
202529,Session01,karton,5,outputs\cleaned_segments\202529_Session01_karton.npz,1024,32
202529,Session01,karton,6,outputs\cleaned_segments\202529_Session01_karton.npz,1024,32
202529,Session01,karton,7,outputs\cleaned_segments\202529_Session01_karton.npz,1024,32
202529,Session01,karton,8,outputs\cleaned_segments\202529_Session01_karton.npz,1024,32
202529,Session01,karton,9,outputs\cleaned_segments\202529_Session01_karton.npz,1024,32
202529,Session01,karton,10,outputs\cleaned_segments\202529_Session01_karton.npz,1024,32
202529,Session01,camsise,0,outputs\cleaned_segments\202529_Session01_camsise.npz,1024,32
202529,Session01,camsise,1,outputs\cleaned_segments\202529_Session01_camsise.npz,1024,32
202529,Session01,camsise,2,outputs\cleaned_segments\202529_Session01_camsise.npz,1024,32
202529,Session01,camsise,3,outputs\cleaned_segments\202529_Session01_camsise.npz,1024,32
202529,Session01,camsise,4,outputs\cleaned_segments\202529_Session01_camsise.npz,1024,32
202529,Session01,camsise,5,outputs\cleaned_segments\202529_Session01_camsise.npz,1024,32
202529,Session01,camsise,6,outputs\cleaned_segments\202529_Session01_camsise.npz,1024,32
202529,Session01,camsise,7,outputs\cleaned_segments\202529_Session01_camsise.npz,1024,32
202529,Session01,camsise,8,outputs\cleaned_segments\202529_Session01_camsise.npz,1024,32
202529,Session01,camsise,9,outputs\cleaned_segments\202529_Session01_camsise.npz,1024,32
202529,Session01,camsise,10,outputs\cleaned_segments\202529_Session01_camsise.npz,1024,32
202530,Session01,karton,0,outputs\cleaned_segments\202530_Session01_karton.npz,1024,32
202530,Session01,karton,1,outputs\cleaned_segments\202530_Session01_karton.npz,1024,32
202530,Session01,karton,2,outputs\cleaned_segments\202530_Session01_karton.npz,1024,32
202530,Session01,karton,3,outputs\cleaned_segments\202530_Session01_karton.npz,1024,32
202530,Session01,karton,4,outputs\cleaned_segments\202530_Session01_karton.npz,1024,32
202530,Session01,karton,5,outputs\cleaned_segments\202530_Session01_karton.npz,1024,32
202530,Session01,karton,6,outputs\cleaned_segments\202530_Session01_karton.npz,1024,32
202530,Session01,karton,7,outputs\cleaned_segments\202530_Session01_karton.npz,1024,32
202530,Session01,karton,8,outputs\cleaned_segments\202530_Session01_karton.npz,1024,32
202530,Session01,karton,9,outputs\cleaned_segments\202530_Session01_karton.npz,1024,32
202530,Session01,karton,10,outputs\cleaned_segments\202530_Session01_karton.npz,1024,32
202530,Session01,camsise,0,outputs\cleaned_segments\202530_Session01_camsise.npz,1024,32
202530,Session01,camsise,1,outputs\cleaned_segments\202530_Session01_camsise.npz,1024,32
202530,Session01,camsise,2,outputs\cleaned_segments\202530_Session01_camsise.npz,1024,32
202530,Session01,camsise,3,outputs\cleaned_segments\202530_Session01_camsise.npz,1024,32
202530,Session01,camsise,4,outputs\cleaned_segments\202530_Session01_camsise.npz,1024,32
202530,Session01,camsise,5,outputs\cleaned_segments\202530_Session01_camsise.npz,1024,32
202530,Session01,camsise,6,outputs\cleaned_segments\202530_Session01_camsise.npz,1024,32
202530,Session01,camsise,7,outputs\cleaned_segments\202530_Session01_camsise.npz,1024,32
202530,Session01,camsise,8,outputs\cleaned_segments\202530_Session01_camsise.npz,1024,32
202530,Session01,camsise,9,outputs\cleaned_segments\202530_Session01_camsise.npz,1024,32
202530,Session01,camsise,10,outputs\cleaned_segments\202530_Session01_camsise.npz,1024,32
202531,Session01,karton,0,outputs\cleaned_segments\202531_Session01_karton.npz,1024,32
202531,Session01,karton,1,outputs\cleaned_segments\202531_Session01_karton.npz,1024,32
202531,Session01,karton,2,outputs\cleaned_segments\202531_Session01_karton.npz,1024,32
202531,Session01,karton,3,outputs\cleaned_segments\202531_Session01_karton.npz,1024,32
202531,Session01,karton,4,outputs\cleaned_segments\202531_Session01_karton.npz,1024,32
202531,Session01,karton,5,outputs\cleaned_segments\202531_Session01_karton.npz,1024,32
202531,Session01,karton,6,outputs\cleaned_segments\202531_Session01_karton.npz,1024,32
202531,Session01,karton,7,outputs\cleaned_segments\202531_Session01_karton.npz,1024,32
202531,Session01,karton,8,outputs\cleaned_segments\202531_Session01_karton.npz,1024,32
202531,Session01,karton,9,outputs\cleaned_segments\202531_Session01_karton.npz,1024,32
202531,Session01,camsise,0,outputs\cleaned_segments\202531_Session01_camsise.npz,1024,32
202531,Session01,camsise,1,outputs\cleaned_segments\202531_Session01_camsise.npz,1024,32
202531,Session01,camsise,2,outputs\cleaned_segments\202531_Session01_camsise.npz,1024,32
202531,Session01,camsise,3,outputs\cleaned_segments\202531_Session01_camsise.npz,1024,32
202531,Session01,camsise,4,outputs\cleaned_segments\202531_Session01_camsise.npz,1024,32
202531,Session01,camsise,5,outputs\cleaned_segments\202531_Session01_camsise.npz,1024,32
202531,Session01,camsise,6,outputs\cleaned_segments\202531_Session01_camsise.npz,1024,32
202531,Session01,camsise,7,outputs\cleaned_segments\202531_Session01_camsise.npz,1024,32
202531,Session01,camsise,8,outputs\cleaned_segments\202531_Session01_camsise.npz,1024,32
202531,Session01,camsise,9,outputs\cleaned_segments\202531_Session01_camsise.npz,1024,32
202531,Session01,camsise,10,outputs\cleaned_segments\202531_Session01_camsise.npz,1024,32
202532,Session01,karton,0,outputs\cleaned_segments\202532_Session01_karton.npz,1024,32
202532,Session01,karton,1,outputs\cleaned_segments\202532_Session01_karton.npz,1024,32
202532,Session01,karton,2,outputs\cleaned_segments\202532_Session01_karton.npz,1024,32
202532,Session01,karton,3,outputs\cleaned_segments\202532_Session01_karton.npz,1024,32
202532,Session01,karton,4,outputs\cleaned_segments\202532_Session01_karton.npz,1024,32
202532,Session01,karton,5,outputs\cleaned_segments\202532_Session01_karton.npz,1024,32
202532,Session01,karton,6,outputs\cleaned_segments\202532_Session01_karton.npz,1024,32
202532,Session01,karton,7,outputs\cleaned_segments\202532_Session01_karton.npz,1024,32
202532,Session01,karton,8,outputs\cleaned_segments\202532_Session01_karton.npz,1024,32
202532,Session01,karton,9,outputs\cleaned_segments\202532_Session01_karton.npz,1024,32
202532,Session01,karton,10,outputs\cleaned_segments\202532_Session01_karton.npz,1024,32
202532,Session01,camsise,0,outputs\cleaned_segments\202532_Session01_camsise.npz,1024,32
202532,Session01,camsise,1,outputs\cleaned_segments\202532_Session01_camsise.npz,1024,32
202532,Session01,camsise,2,outputs\cleaned_segments\202532_Session01_camsise.npz,1024,32
202532,Session01,camsise,3,outputs\cleaned_segments\202532_Session01_camsise.npz,1024,32
202532,Session01,camsise,4,outputs\cleaned_segments\202532_Session01_camsise.npz,1024,32
202532,Session01,camsise,5,outputs\cleaned_segments\202532_Session01_camsise.npz,1024,32
202532,Session01,camsise,6,outputs\cleaned_segments\202532_Session01_camsise.npz,1024,32
202532,Session01,camsise,7,outputs\cleaned_segments\202532_Session01_camsise.npz,1024,32
202532,Session01,camsise,8,outputs\cleaned_segments\202532_Session01_camsise.npz,1024,32
202532,Session01,camsise,9,outputs\cleaned_segments\202532_Session01_camsise.npz,1024,32
202532,Session01,camsise,10,outputs\cleaned_segments\202532_Session01_camsise.npz,1024,32
202533,Session01,karton,0,outputs\cleaned_segments\202533_Session01_karton.npz,1024,32
202533,Session01,karton,1,outputs\cleaned_segments\202533_Session01_karton.npz,1024,32
202533,Session01,karton,2,outputs\cleaned_segments\202533_Session01_karton.npz,1024,32
202533,Session01,karton,3,outputs\cleaned_segments\202533_Session01_karton.npz,1024,32
202533,Session01,karton,4,outputs\cleaned_segments\202533_Session01_karton.npz,1024,32
202533,Session01,karton,5,outputs\cleaned_segments\202533_Session01_karton.npz,1024,32
202533,Session01,karton,6,outputs\cleaned_segments\202533_Session01_karton.npz,1024,32
202533,Session01,karton,7,outputs\cleaned_segments\202533_Session01_karton.npz,1024,32
202533,Session01,karton,8,outputs\cleaned_segments\202533_Session01_karton.npz,1024,32
202533,Session01,karton,9,outputs\cleaned_segments\202533_Session01_karton.npz,1024,32
202533,Session01,karton,10,outputs\cleaned_segments\202533_Session01_karton.npz,1024,32
202533,Session01,camsise,0,outputs\cleaned_segments\202533_Session01_camsise.npz,1024,32
202533,Session01,camsise,1,outputs\cleaned_segments\202533_Session01_camsise.npz,1024,32
202533,Session01,camsise,2,outputs\cleaned_segments\202533_Session01_camsise.npz,1024,32
202533,Session01,camsise,3,outputs\cleaned_segments\202533_Session01_camsise.npz,1024,32
202533,Session01,camsise,4,outputs\cleaned_segments\202533_Session01_camsise.npz,1024,32
202533,Session01,camsise,5,outputs\cleaned_segments\202533_Session01_camsise.npz,1024,32
202533,Session01,camsise,6,outputs\cleaned_segments\202533_Session01_camsise.npz,1024,32
202533,Session01,camsise,7,outputs\cleaned_segments\202533_Session01_camsise.npz,1024,32
202533,Session01,camsise,8,outputs\cleaned_segments\202533_Session01_camsise.npz,1024,32
202533,Session01,camsise,9,outputs\cleaned_segments\202533_Session01_camsise.npz,1024,32
202533,Session01,camsise,10,outputs\cleaned_segments\202533_Session01_camsise.npz,1024,32
202534,Session01,karton,0,outputs\cleaned_segments\202534_Session01_karton.npz,1024,32
202534,Session01,karton,1,outputs\cleaned_segments\202534_Session01_karton.npz,1024,32
202534,Session01,karton,2,outputs\cleaned_segments\202534_Session01_karton.npz,1024,32
202534,Session01,karton,3,outputs\cleaned_segments\202534_Session01_karton.npz,1024,32
202534,Session01,karton,4,outputs\cleaned_segments\202534_Session01_karton.npz,1024,32
202534,Session01,karton,5,outputs\cleaned_segments\202534_Session01_karton.npz,1024,32
202534,Session01,karton,6,outputs\cleaned_segments\202534_Session01_karton.npz,1024,32
202534,Session01,karton,7,outputs\cleaned_segments\202534_Session01_karton.npz,1024,32
202534,Session01,karton,8,outputs\cleaned_segments\202534_Session01_karton.npz,1024,32
202534,Session01,karton,9,outputs\cleaned_segments\202534_Session01_karton.npz,1024,32
202534,Session01,karton,10,outputs\cleaned_segments\202534_Session01_karton.npz,1024,32
202534,Session01,camsise,0,outputs\cleaned_segments\202534_Session01_camsise.npz,1024,32
202534,Session01,camsise,1,outputs\cleaned_segments\202534_Session01_camsise.npz,1024,32
202534,Session01,camsise,2,outputs\cleaned_segments\202534_Session01_camsise.npz,1024,32
202534,Session01,camsise,3,outputs\cleaned_segments\202534_Session01_camsise.npz,1024,32
202534,Session01,camsise,4,outputs\cleaned_segments\202534_Session01_camsise.npz,1024,32
202534,Session01,camsise,5,outputs\cleaned_segments\202534_Session01_camsise.npz,1024,32
202534,Session01,camsise,6,outputs\cleaned_segments\202534_Session01_camsise.npz,1024,32
202534,Session01,camsise,7,outputs\cleaned_segments\202534_Session01_camsise.npz,1024,32
202534,Session01,camsise,8,outputs\cleaned_segments\202534_Session01_camsise.npz,1024,32
202534,Session01,camsise,9,outputs\cleaned_segments\202534_Session01_camsise.npz,1024,32
202534,Session01,camsise,10,outputs\cleaned_segments\202534_Session01_camsise.npz,1024,32
202537,Session01,karton,0,outputs\cleaned_segments\202537_Session01_karton.npz,1024,32
202537,Session01,karton,1,outputs\cleaned_segments\202537_Session01_karton.npz,1024,32
202537,Session01,karton,2,outputs\cleaned_segments\202537_Session01_karton.npz,1024,32
202537,Session01,karton,3,outputs\cleaned_segments\202537_Session01_karton.npz,1024,32
202537,Session01,karton,4,outputs\cleaned_segments\202537_Session01_karton.npz,1024,32
202537,Session01,karton,5,outputs\cleaned_segments\202537_Session01_karton.npz,1024,32
202537,Session01,karton,6,outputs\cleaned_segments\202537_Session01_karton.npz,1024,32
202537,Session01,karton,7,outputs\cleaned_segments\202537_Session01_karton.npz,1024,32
202537,Session01,karton,8,outputs\cleaned_segments\202537_Session01_karton.npz,1024,32
202537,Session01,karton,9,outputs\cleaned_segments\202537_Session01_karton.npz,1024,32
202537,Session01,karton,10,outputs\cleaned_segments\202537_Session01_karton.npz,1024,32
202537,Session01,camsise,0,outputs\cleaned_segments\202537_Session01_camsise.npz,1024,32
202537,Session01,camsise,1,outputs\cleaned_segments\202537_Session01_camsise.npz,1024,32
202537,Session01,camsise,2,outputs\cleaned_segments\202537_Session01_camsise.npz,1024,32
202537,Session01,camsise,3,outputs\cleaned_segments\202537_Session01_camsise.npz,1024,32
202537,Session01,camsise,4,outputs\cleaned_segments\202537_Session01_camsise.npz,1024,32
202537,Session01,camsise,5,outputs\cleaned_segments\202537_Session01_camsise.npz,1024,32
202537,Session01,camsise,6,outputs\cleaned_segments\202537_Session01_camsise.npz,1024,32
202537,Session01,camsise,7,outputs\cleaned_segments\202537_Session01_camsise.npz,1024,32
202537,Session01,camsise,8,outputs\cleaned_segments\202537_Session01_camsise.npz,1024,32
202537,Session01,camsise,9,outputs\cleaned_segments\202537_Session01_camsise.npz,1024,32
202537,Session01,camsise,10,outputs\cleaned_segments\202537_Session01_camsise.npz,1024,32
202538,Session01,karton,0,outputs\cleaned_segments\202538_Session01_karton.npz,1024,32
202538,Session01,karton,1,outputs\cleaned_segments\202538_Session01_karton.npz,1024,32
202538,Session01,karton,2,outputs\cleaned_segments\202538_Session01_karton.npz,1024,32
202538,Session01,karton,3,outputs\cleaned_segments\202538_Session01_karton.npz,1024,32
202538,Session01,karton,4,outputs\cleaned_segments\202538_Session01_karton.npz,1024,32
202538,Session01,karton,5,outputs\cleaned_segments\202538_Session01_karton.npz,1024,32
202538,Session01,karton,6,outputs\cleaned_segments\202538_Session01_karton.npz,1024,32
202538,Session01,karton,7,outputs\cleaned_segments\202538_Session01_karton.npz,1024,32
202538,Session01,karton,8,outputs\cleaned_segments\202538_Session01_karton.npz,1024,32
202538,Session01,karton,9,outputs\cleaned_segments\202538_Session01_karton.npz,1024,32
202538,Session01,karton,10,outputs\cleaned_segments\202538_Session01_karton.npz,1024,32
